"","Player","Team","Pos","TOI","type_name","raw_value","percentile","category"
"1031","Devon Toews","NYI","D",303,"PXperc",55.6,84.5,"Exits"
"1032","Devon Toews","NYI","D",303,"PEAperc",64.7,69.5,"Entries Allowed"
"1033","Dillon Dube","CGY","F",110,"PE60",13.1,83.8,"Entries"
"1034","Dillon Dube","CGY","F",110,"PX60",6.6,23.9,"Exits"
"1035","Dillon Dube","CGY","F",110,"iSF60",10.4,53.9,"Shot Contributions"
"1036","Dillon Dube","CGY","F",110,"isA60",16.4,69.1,"Shot Contributions"
"1037","Dillon Dube","CGY","F",110,"PEperc",54.5,58.4,"Entries"
"1038","Dillon Dube","CGY","F",110,"PXperc",63.2,70.6,"Exits"
"1039","Dmitry Kulikov","WPG","D",210,"PE60",1.1,24.3,"Entries"
"1040","Dmitry Kulikov","WPG","D",210,"PX60",10.6,66.8,"Exits"
"1041","Dmitry Kulikov","WPG","D",210,"PEA60",10,87.6,"Entries Allowed"
"1042","Dmitry Kulikov","WPG","D",210,"iSF60",10.3,51.4,"Shot Contributions"
"1043","Dmitry Kulikov","WPG","D",210,"isA60",10,62.5,"Shot Contributions"
"1044","Dmitry Kulikov","WPG","D",210,"PEperc",17.4,18.5,"Entries"
"1045","Dmitry Kulikov","WPG","D",210,"PXperc",56.9,87.7,"Exits"
"1046","Dmitry Kulikov","WPG","D",210,"PEAperc",55.6,96.5,"Entries Allowed"
"1047","Dmitry Orlov","WSH","D",356,"PE60",4.9,92.4,"Entries"
"1048","Dmitry Orlov","WSH","D",356,"PX60",13.3,91.1,"Exits"
"1049","Dmitry Orlov","WSH","D",356,"PEA60",13.6,41.5,"Entries Allowed"
"1050","Dmitry Orlov","WSH","D",356,"iSF60",9.4,38.7,"Shot Contributions"
"1051","Dmitry Orlov","WSH","D",356,"isA60",11.6,80.8,"Shot Contributions"
"1052","Dmitry Orlov","WSH","D",356,"PEperc",46,83.9,"Entries"
"1053","Dmitry Orlov","WSH","D",356,"PXperc",59.4,92.2,"Exits"
"1054","Dmitry Orlov","WSH","D",356,"PEAperc",62.3,80.3,"Entries Allowed"
"1055","Dmytro Timashov","DET/TOR","F",166,"PE60",4,4.5,"Entries"
"1056","Dmytro Timashov","DET/TOR","F",166,"PX60",6.1,18.7,"Exits"
"1057","Dmytro Timashov","DET/TOR","F",166,"iSF60",5.1,6.3,"Shot Contributions"
"1058","Dmytro Timashov","DET/TOR","F",166,"isA60",8.7,12.3,"Shot Contributions"
"1059","Dmytro Timashov","DET/TOR","F",166,"PEperc",23.9,1.3,"Entries"
"1060","Dmytro Timashov","DET/TOR","F",166,"PXperc",54.8,40.4,"Exits"
"1061","Dominic Toninato","FLA","F",112,"PE60",9.1,42.8,"Entries"
"1062","Dominic Toninato","FLA","F",112,"PX60",11.8,93.4,"Exits"
"1063","Dominic Toninato","FLA","F",112,"iSF60",8.1,27.2,"Shot Contributions"
"1064","Dominic Toninato","FLA","F",112,"isA60",16.1,67,"Shot Contributions"
"1065","Dominic Toninato","FLA","F",112,"PEperc",48.6,39.6,"Entries"
"1066","Dominic Toninato","FLA","F",112,"PXperc",73.3,93.3,"Exits"
"1067","Dominik Kahun","BUF/PIT","F",187,"PE60",7.4,24.2,"Entries"
"1068","Dominik Kahun","BUF/PIT","F",187,"PX60",11.6,91.8,"Exits"
"1069","Dominik Kahun","BUF/PIT","F",187,"iSF60",7.4,20.7,"Shot Contributions"
"1070","Dominik Kahun","BUF/PIT","F",187,"isA60",17,73.5,"Shot Contributions"
"1071","Dominik Kahun","BUF/PIT","F",187,"PEperc",43.4,24.9,"Entries"
"1072","Dominik Kahun","BUF/PIT","F",187,"PXperc",75,95.1,"Exits"
"1073","Dominik Kubalik","CHI","F",209,"PE60",7.5,24.9,"Entries"
"1074","Dominik Kubalik","CHI","F",209,"PX60",8,46.3,"Exits"
"1075","Dominik Kubalik","CHI","F",209,"iSF60",10,49.6,"Shot Contributions"
"1076","Dominik Kubalik","CHI","F",209,"isA60",9.7,17.7,"Shot Contributions"
"1077","Dominik Kubalik","CHI","F",209,"PEperc",55.3,60.8,"Entries"
"1078","Dominik Kubalik","CHI","F",209,"PXperc",56,44.7,"Exits"
"1079","Dominik Simon","PIT","F",181,"PE60",11.6,70.4,"Entries"
"1080","Dominik Simon","PIT","F",181,"PX60",9.6,71.7,"Exits"
"1081","Dominik Simon","PIT","F",181,"iSF60",10.3,52.4,"Shot Contributions"
"1082","Dominik Simon","PIT","F",181,"isA60",22.2,95.9,"Shot Contributions"
"1083","Dominik Simon","PIT","F",181,"PEperc",55.6,61.6,"Entries"
"1084","Dominik Simon","PIT","F",181,"PXperc",59.2,56.6,"Exits"
"1085","Dougie Hamilton","CAR","D",339,"PE60",2.5,52.6,"Entries"
"1086","Dougie Hamilton","CAR","D",339,"PX60",11.5,77.4,"Exits"
"1087","Dougie Hamilton","CAR","D",339,"PEA60",11,78.4,"Entries Allowed"
"1088","Dougie Hamilton","CAR","D",339,"iSF60",17.4,99.7,"Shot Contributions"
"1089","Dougie Hamilton","CAR","D",339,"isA60",10.5,68.3,"Shot Contributions"
"1090","Dougie Hamilton","CAR","D",339,"PEperc",24.6,33.6,"Entries"
"1091","Dougie Hamilton","CAR","D",339,"PXperc",50.8,69.7,"Exits"
"1092","Dougie Hamilton","CAR","D",339,"PEAperc",68.9,46.5,"Entries Allowed"
"1093","Drake Caggiula","CHI","F",115,"PE60",7.3,23.5,"Entries"
"1094","Drake Caggiula","CHI","F",115,"PX60",7.3,34.5,"Exits"
"1095","Drake Caggiula","CHI","F",115,"iSF60",6.8,15.8,"Shot Contributions"
"1096","Drake Caggiula","CHI","F",115,"isA60",12,32.7,"Shot Contributions"
"1097","Drake Caggiula","CHI","F",115,"PEperc",46.7,33.8,"Entries"
"1098","Drake Caggiula","CHI","F",115,"PXperc",66.7,80.8,"Exits"
"1099","Drew Doughty","L.A","D",197,"PE60",1.5,31.6,"Entries"
"1100","Drew Doughty","L.A","D",197,"PX60",11.3,74.8,"Exits"
"1101","Drew Doughty","L.A","D",197,"PEA60",13.7,40.6,"Entries Allowed"
"1102","Drew Doughty","L.A","D",197,"iSF60",6.4,7.6,"Shot Contributions"
"1103","Drew Doughty","L.A","D",197,"isA60",10.1,63.2,"Shot Contributions"
"1104","Drew Doughty","L.A","D",197,"PEperc",38.5,68.9,"Entries"
"1105","Drew Doughty","L.A","D",197,"PXperc",56.9,87.7,"Exits"
"1106","Drew Doughty","L.A","D",197,"PEAperc",71.4,32.6,"Entries Allowed"
"1107","Duncan Keith","CHI","D",335,"PE60",0.7,17.4,"Entries"
"1108","Duncan Keith","CHI","D",335,"PX60",11.8,80.1,"Exits"
"1109","Duncan Keith","CHI","D",335,"PEA60",16.8,7.9,"Entries Allowed"
"1110","Duncan Keith","CHI","D",335,"iSF60",9.7,42.1,"Shot Contributions"
"1111","Duncan Keith","CHI","D",335,"isA60",9.7,58.1,"Shot Contributions"
"1112","Duncan Keith","CHI","D",335,"PEperc",20,23.4,"Entries"
"1113","Duncan Keith","CHI","D",335,"PXperc",50.4,68.2,"Exits"
"1114","Duncan Keith","CHI","D",335,"PEAperc",78.3,7.6,"Entries Allowed"
"1115","Dustin Brown","L.A","F",142,"PE60",10.6,59.6,"Entries"
"1116","Dustin Brown","L.A","F",142,"PX60",9.7,73.6,"Exits"
"1117","Dustin Brown","L.A","F",142,"iSF60",14.8,92.6,"Shot Contributions"
"1118","Dustin Brown","L.A","F",142,"isA60",9.7,17.7,"Shot Contributions"
"1119","Dustin Brown","L.A","F",142,"PEperc",55.6,61.6,"Entries"
"1120","Dustin Brown","L.A","F",142,"PXperc",52.3,31.4,"Exits"
"1121","Dylan Demelo","OTT/WPG","D",203,"PE60",1.5,30.6,"Entries"
"1122","Dylan Demelo","OTT/WPG","D",203,"PX60",7.1,23.5,"Exits"
"1123","Dylan Demelo","OTT/WPG","D",203,"PEA60",13.3,46.9,"Entries Allowed"
"1124","Dylan Demelo","OTT/WPG","D",203,"iSF60",7.7,17,"Shot Contributions"
"1125","Dylan Demelo","OTT/WPG","D",203,"isA60",8,35.6,"Shot Contributions"
"1126","Dylan Demelo","OTT/WPG","D",203,"PEperc",29.4,45.9,"Entries"
"1127","Dylan Demelo","OTT/WPG","D",203,"PXperc",46.2,51.3,"Exits"
"1128","Dylan Demelo","OTT/WPG","D",203,"PEAperc",64.3,71.6,"Entries Allowed"
"1129","Dylan Gambrell","S.J","F",146,"PE60",11.5,69.6,"Entries"
"1130","Dylan Gambrell","S.J","F",146,"PX60",5.8,14.7,"Exits"
"1131","Dylan Gambrell","S.J","F",146,"iSF60",6.6,14.4,"Shot Contributions"
"1132","Dylan Gambrell","S.J","F",146,"isA60",8.2,10.5,"Shot Contributions"
"1133","Dylan Gambrell","S.J","F",146,"PEperc",50.9,46.9,"Entries"
"1134","Dylan Gambrell","S.J","F",146,"PXperc",41.2,6.3,"Exits"
"1135","Dylan Larkin","DET","F",183,"PE60",14.1,89.7,"Entries"
"1136","Dylan Larkin","DET","F",183,"PX60",13.1,98,"Exits"
"1137","Dylan Larkin","DET","F",183,"iSF60",11.5,66.5,"Shot Contributions"
"1138","Dylan Larkin","DET","F",183,"isA60",19,85.4,"Shot Contributions"
"1139","Dylan Larkin","DET","F",183,"PEperc",54.4,58.1,"Entries"
"1140","Dylan Larkin","DET","F",183,"PXperc",58.8,55.3,"Exits"
"1141","Dylan Strome","CHI","F",224,"PE60",8.8,39.2,"Entries"
"1142","Dylan Strome","CHI","F",224,"PX60",6.4,22.2,"Exits"
"1143","Dylan Strome","CHI","F",224,"iSF60",9.6,44.8,"Shot Contributions"
"1144","Dylan Strome","CHI","F",224,"isA60",20.1,90,"Shot Contributions"
"1145","Dylan Strome","CHI","F",224,"PEperc",64.7,84.7,"Entries"
"1146","Dylan Strome","CHI","F",224,"PXperc",47.1,16.5,"Exits"
"1147","Elias Lindholm","CGY","F",213,"PE60",7.3,23.7,"Entries"
"1148","Elias Lindholm","CGY","F",213,"PX60",7,30.6,"Exits"
"1149","Elias Lindholm","CGY","F",213,"iSF60",10.4,54.2,"Shot Contributions"
"1150","Elias Lindholm","CGY","F",213,"isA60",14.4,52.4,"Shot Contributions"
"1151","Elias Lindholm","CGY","F",213,"PEperc",44.8,28.7,"Entries"
"1152","Elias Lindholm","CGY","F",213,"PXperc",62.5,68.4,"Exits"
"1153","Elias Pettersson","VAN","F",274,"PE60",14.7,92.5,"Entries"
"1154","Elias Pettersson","VAN","F",274,"PX60",9,62.2,"Exits"
"1155","Elias Pettersson","VAN","F",274,"iSF60",9,37.1,"Shot Contributions"
"1156","Elias Pettersson","VAN","F",274,"isA60",20.6,91.9,"Shot Contributions"
"1157","Elias Pettersson","VAN","F",274,"PEperc",65.7,86.5,"Entries"
"1158","Elias Pettersson","VAN","F",274,"PXperc",77.4,97,"Exits"
"1159","Emil Bemstrom","CBJ","F",259,"PE60",8.4,33.9,"Entries"
"1160","Emil Bemstrom","CBJ","F",259,"PX60",7.2,32.9,"Exits"
"1161","Emil Bemstrom","CBJ","F",259,"iSF60",12.3,75.1,"Shot Contributions"
"1162","Emil Bemstrom","CBJ","F",259,"isA60",8.6,12,"Shot Contributions"
"1163","Emil Bemstrom","CBJ","F",259,"PEperc",56.2,63.7,"Entries"
"1164","Emil Bemstrom","CBJ","F",259,"PXperc",64.6,75,"Exits"
"1165","Eric Robinson","CBJ","F",144,"PE60",7.9,29.4,"Entries"
"1166","Eric Robinson","CBJ","F",144,"PX60",7.9,44.5,"Exits"
"1167","Eric Robinson","CBJ","F",144,"iSF60",7.1,18.2,"Shot Contributions"
"1168","Eric Robinson","CBJ","F",144,"isA60",9.6,16.8,"Shot Contributions"
"1169","Eric Robinson","CBJ","F",144,"PEperc",41.3,19.9,"Entries"
"1170","Eric Robinson","CBJ","F",144,"PXperc",54.3,38.4,"Exits"
"1171","Eric Staal","MIN","F",204,"PE60",11.2,65.8,"Entries"
"1172","Eric Staal","MIN","F",204,"PX60",7.3,35.1,"Exits"
"1173","Eric Staal","MIN","F",204,"iSF60",9.4,41.9,"Shot Contributions"
"1174","Eric Staal","MIN","F",204,"isA60",17,73.6,"Shot Contributions"
"1175","Eric Staal","MIN","F",204,"PEperc",69.1,91.6,"Entries"
"1176","Eric Staal","MIN","F",204,"PXperc",71.4,90.6,"Exits"
"1177","Erik Cernak","T.B","D",238,"PE60",3,64.6,"Entries"
"1178","Erik Cernak","T.B","D",238,"PX60",10.6,67,"Exits"
"1179","Erik Cernak","T.B","D",238,"PEA60",9.1,93.4,"Entries Allowed"
"1180","Erik Cernak","T.B","D",238,"iSF60",14.4,94.2,"Shot Contributions"
"1181","Erik Cernak","T.B","D",238,"isA60",9.8,60.3,"Shot Contributions"
"1182","Erik Cernak","T.B","D",238,"PEperc",30,47.4,"Entries"
"1183","Erik Cernak","T.B","D",238,"PXperc",53.2,77.8,"Exits"
"1184","Erik Cernak","T.B","D",238,"PEAperc",55.4,96.7,"Entries Allowed"
"1185","Erik Gudbranson","ANA/PIT","D",173,"PE60",0.7,17.1,"Entries"
"1186","Erik Gudbranson","ANA/PIT","D",173,"PX60",5.2,9,"Exits"
"1187","Erik Gudbranson","ANA/PIT","D",173,"PEA60",12.9,53.1,"Entries Allowed"
"1188","Erik Gudbranson","ANA/PIT","D",173,"iSF60",10.1,48.4,"Shot Contributions"
"1189","Erik Gudbranson","ANA/PIT","D",173,"isA60",8,36,"Shot Contributions"
"1190","Erik Gudbranson","ANA/PIT","D",173,"PEperc",11.8,10.3,"Entries"
"1191","Erik Gudbranson","ANA/PIT","D",173,"PXperc",31.9,7.3,"Exits"
"1192","Erik Gudbranson","ANA/PIT","D",173,"PEAperc",68.5,48.6,"Entries Allowed"
"1193","Erik Gustafsson","CGY/CHI","D",266,"PE60",3.2,67.4,"Entries"
"1194","Erik Gustafsson","CGY/CHI","D",266,"PX60",8.3,38.1,"Exits"
"1195","Erik Gustafsson","CGY/CHI","D",266,"PEA60",15.1,22.1,"Entries Allowed"
"1196","Erik Gustafsson","CGY/CHI","D",266,"iSF60",10.1,49.4,"Shot Contributions"
"1197","Erik Gustafsson","CGY/CHI","D",266,"isA60",12.4,87.2,"Shot Contributions"
"1198","Erik Gustafsson","CGY/CHI","D",266,"PEperc",40,72.4,"Entries"
"1199","Erik Gustafsson","CGY/CHI","D",266,"PXperc",47.4,56.6,"Exits"
"1200","Erik Gustafsson","CGY/CHI","D",266,"PEAperc",73.6,22.3,"Entries Allowed"
"1201","Erik Haula","CAR/FLA","F",201,"PE60",5.4,9.9,"Entries"
"1202","Erik Haula","CAR/FLA","F",201,"PX60",4.2,4.3,"Exits"
"1203","Erik Haula","CAR/FLA","F",201,"iSF60",11.9,71.4,"Shot Contributions"
"1204","Erik Haula","CAR/FLA","F",201,"isA60",14.9,57,"Shot Contributions"
"1205","Erik Haula","CAR/FLA","F",201,"PEperc",31.6,5.2,"Entries"
"1206","Erik Haula","CAR/FLA","F",201,"PXperc",38.9,4.1,"Exits"
"1207","Erik Johnson","COL","D",286,"PE60",4,82.2,"Entries"
"1208","Erik Johnson","COL","D",286,"PX60",6.5,18,"Exits"
"1209","Erik Johnson","COL","D",286,"PEA60",13.2,47.8,"Entries Allowed"
"1210","Erik Johnson","COL","D",286,"iSF60",10.7,57.6,"Shot Contributions"
"1211","Erik Johnson","COL","D",286,"isA60",10.9,73.5,"Shot Contributions"
"1212","Erik Johnson","COL","D",286,"PEperc",39.6,71.4,"Entries"
"1213","Erik Johnson","COL","D",286,"PXperc",42.5,36.2,"Exits"
"1214","Erik Johnson","COL","D",286,"PEAperc",75.9,13.8,"Entries Allowed"
"1215","Erik Karlsson","S.J","D",189,"PE60",6,98.1,"Entries"
"1216","Erik Karlsson","S.J","D",189,"PX60",12.4,84.9,"Exits"
"1217","Erik Karlsson","S.J","D",189,"PEA60",11.4,73.4,"Entries Allowed"
"1218","Erik Karlsson","S.J","D",189,"iSF60",12,75.9,"Shot Contributions"
"1219","Erik Karlsson","S.J","D",189,"isA60",13.3,92.6,"Shot Contributions"
"1220","Erik Karlsson","S.J","D",189,"PEperc",55.9,95,"Entries"
"1221","Erik Karlsson","S.J","D",189,"PXperc",43.8,41.6,"Exits"
"1222","Erik Karlsson","S.J","D",189,"PEAperc",73.5,22.9,"Entries Allowed"
"1223","Esa Lindell","DAL","D",285,"PE60",1.9,39.4,"Entries"
"1224","Esa Lindell","DAL","D",285,"PX60",8,33.7,"Exits"
"1225","Esa Lindell","DAL","D",285,"PEA60",10.9,79,"Entries Allowed"
"1226","Esa Lindell","DAL","D",285,"iSF60",11.1,64.1,"Shot Contributions"
"1227","Esa Lindell","DAL","D",285,"isA60",9.5,55.5,"Shot Contributions"
"1228","Esa Lindell","DAL","D",285,"PEperc",22,27.6,"Entries"
"1229","Esa Lindell","DAL","D",285,"PXperc",36.2,15.6,"Exits"
"1230","Esa Lindell","DAL","D",285,"PEAperc",66.7,59.1,"Entries Allowed"
"1231","Ethan Bear","EDM","D",472,"PE60",1.1,24.3,"Entries"
"1232","Ethan Bear","EDM","D",472,"PX60",11,72.4,"Exits"
"1233","Ethan Bear","EDM","D",472,"PEA60",11.6,71.6,"Entries Allowed"
"1234","Ethan Bear","EDM","D",472,"iSF60",8.9,31.1,"Shot Contributions"
"1235","Ethan Bear","EDM","D",472,"isA60",10.4,67.7,"Shot Contributions"
"1236","Ethan Bear","EDM","D",472,"PEperc",23.7,31.5,"Entries"
"1237","Ethan Bear","EDM","D",472,"PXperc",51.2,71.1,"Exits"
"1238","Ethan Bear","EDM","D",472,"PEAperc",71.1,34.4,"Entries Allowed"
"1239","Evander Kane","S.J","F",229,"PE60",10.2,55.5,"Entries"
"1240","Evander Kane","S.J","F",229,"PX60",9.4,69.3,"Exits"
"1241","Evander Kane","S.J","F",229,"iSF60",13.6,86.2,"Shot Contributions"
"1242","Evander Kane","S.J","F",229,"isA60",13.1,41.9,"Shot Contributions"
"1243","Evander Kane","S.J","F",229,"PEperc",43.8,26,"Entries"
"1244","Evander Kane","S.J","F",229,"PXperc",52.9,33.7,"Exits"
"1245","Evgeni Malkin","PIT","F",217,"PE60",18,99.2,"Entries"
"1246","Evgeni Malkin","PIT","F",217,"PX60",14.4,99.5,"Exits"
"1247","Evgeni Malkin","PIT","F",217,"iSF60",9.7,45.4,"Shot Contributions"
"1248","Evgeni Malkin","PIT","F",217,"isA60",32.4,100,"Shot Contributions"
"1249","Evgeni Malkin","PIT","F",217,"PEperc",76.5,97.5,"Entries"
"1250","Evgeni Malkin","PIT","F",217,"PXperc",72.2,91.8,"Exits"
"1251","Evgenii Dadonov","FLA","F",223,"PE60",12.4,77.8,"Entries"
"1252","Evgenii Dadonov","FLA","F",223,"PX60",8.6,56.1,"Exits"
"1253","Evgenii Dadonov","FLA","F",223,"iSF60",10,48.7,"Shot Contributions"
"1254","Evgenii Dadonov","FLA","F",223,"isA60",17.2,75,"Shot Contributions"
"1255","Evgenii Dadonov","FLA","F",223,"PEperc",68.7,91,"Entries"
"1256","Evgenii Dadonov","FLA","F",223,"PXperc",68.1,84.2,"Exits"
"1257","Evgeny Kuznetsov","WSH","F",248,"PE60",12.1,75.2,"Entries"
"1258","Evgeny Kuznetsov","WSH","F",248,"PX60",7.7,41.5,"Exits"
"1259","Evgeny Kuznetsov","WSH","F",248,"iSF60",8.2,28.7,"Shot Contributions"
"1260","Evgeny Kuznetsov","WSH","F",248,"isA60",16.4,69.3,"Shot Contributions"
"1261","Evgeny Kuznetsov","WSH","F",248,"PEperc",56.8,65.3,"Entries"
"1262","Evgeny Kuznetsov","WSH","F",248,"PXperc",54.2,38.3,"Exits"
"1263","Filip Chytil","NYR","F",246,"PE60",11.2,66.5,"Entries"
"1264","Filip Chytil","NYR","F",246,"PX60",7.8,42.7,"Exits"
"1265","Filip Chytil","NYR","F",246,"iSF60",10.5,55.1,"Shot Contributions"
"1266","Filip Chytil","NYR","F",246,"isA60",14.4,52.7,"Shot Contributions"
"1267","Filip Chytil","NYR","F",246,"PEperc",65.7,86.6,"Entries"
"1268","Filip Chytil","NYR","F",246,"PXperc",64,73.2,"Exits"
"1269","Filip Forsberg","NSH","F",212,"PE60",13.6,86.8,"Entries"
"1270","Filip Forsberg","NSH","F",212,"PX60",10.5,82.4,"Exits"
"1271","Filip Forsberg","NSH","F",212,"iSF60",18.7,99.6,"Shot Contributions"
"1272","Filip Forsberg","NSH","F",212,"isA60",17,73.2,"Shot Contributions"
"1273","Filip Forsberg","NSH","F",212,"PEperc",64.9,85,"Entries"
"1274","Filip Forsberg","NSH","F",212,"PXperc",67.3,82.3,"Exits"
"1275","Filip Hronek","DET","D",195,"PE60",2.8,59,"Entries"
"1276","Filip Hronek","DET","D",195,"PX60",10.1,61.5,"Exits"
"1277","Filip Hronek","DET","D",195,"PEA60",15.1,22.7,"Entries Allowed"
"1278","Filip Hronek","DET","D",195,"iSF60",9.8,44.6,"Shot Contributions"
"1279","Filip Hronek","DET","D",195,"isA60",8.6,43.9,"Shot Contributions"
"1280","Filip Hronek","DET","D",195,"PEperc",47.4,86,"Entries"
"1281","Filip Hronek","DET","D",195,"PXperc",49.3,63.9,"Exits"
"1282","Filip Hronek","DET","D",195,"PEAperc",76.6,11.8,"Entries Allowed"
"1283","Frank Vatrano","FLA","F",188,"PE60",13.8,87.9,"Entries"
"1284","Frank Vatrano","FLA","F",188,"PX60",10.2,79.9,"Exits"
"1285","Frank Vatrano","FLA","F",188,"iSF60",15.4,94.6,"Shot Contributions"
"1286","Frank Vatrano","FLA","F",188,"isA60",15.4,60.8,"Shot Contributions"
"1287","Frank Vatrano","FLA","F",188,"PEperc",54.4,58.1,"Entries"
"1288","Frank Vatrano","FLA","F",188,"PXperc",74.4,94.5,"Exits"
"1289","Frans Nielsen","DET","F",121,"PE60",8.9,40.4,"Entries"
"1290","Frans Nielsen","DET","F",121,"PX60",5.5,12,"Exits"
"1291","Frans Nielsen","DET","F",121,"iSF60",6,10.5,"Shot Contributions"
"1292","Frans Nielsen","DET","F",121,"isA60",8.9,13.5,"Shot Contributions"
"1293","Frans Nielsen","DET","F",121,"PEperc",72,94.6,"Entries"
"1294","Frans Nielsen","DET","F",121,"PXperc",40.7,5.8,"Exits"
"1295","Frederik Gauthier","TOR","F",157,"PE60",8.4,34.3,"Entries"
"1296","Frederik Gauthier","TOR","F",157,"PX60",5.7,14.4,"Exits"
"1297","Frederik Gauthier","TOR","F",157,"iSF60",3.8,2.8,"Shot Contributions"
"1298","Frederik Gauthier","TOR","F",157,"isA60",11.8,31.4,"Shot Contributions"
"1299","Frederik Gauthier","TOR","F",157,"PEperc",50,44,"Entries"
"1300","Frederik Gauthier","TOR","F",157,"PXperc",55.6,43.1,"Exits"
"1301","Gabriel Bourque","WPG","F",119,"PE60",5.5,10.7,"Entries"
"1302","Gabriel Bourque","WPG","F",119,"PX60",10,77.5,"Exits"
"1303","Gabriel Bourque","WPG","F",119,"iSF60",7.5,22,"Shot Contributions"
"1304","Gabriel Bourque","WPG","F",119,"isA60",11,25.8,"Shot Contributions"
"1305","Gabriel Bourque","WPG","F",119,"PEperc",39.3,15.7,"Entries"
"1306","Gabriel Bourque","WPG","F",119,"PXperc",71.4,90.6,"Exits"
"1307","Gabriel Landeskog","COL","F",215,"PE60",12.3,76.8,"Entries"
"1308","Gabriel Landeskog","COL","F",215,"PX60",16.2,100,"Exits"
"1309","Gabriel Landeskog","COL","F",215,"iSF60",11.7,69,"Shot Contributions"
"1310","Gabriel Landeskog","COL","F",215,"isA60",18.4,82.2,"Shot Contributions"
"1311","Gabriel Landeskog","COL","F",215,"PEperc",57.9,68.5,"Entries"
"1312","Gabriel Landeskog","COL","F",215,"PXperc",72.5,92.2,"Exits"
"1313","Gaetan Haas","EDM","F",141,"PE60",10.6,60.1,"Entries"
"1314","Gaetan Haas","EDM","F",141,"PX60",8.5,54.5,"Exits"
"1315","Gaetan Haas","EDM","F",141,"iSF60",7.2,19.4,"Shot Contributions"
"1316","Gaetan Haas","EDM","F",141,"isA60",12.8,39,"Shot Contributions"
"1317","Gaetan Haas","EDM","F",141,"PEperc",71.4,94.1,"Entries"
"1318","Gaetan Haas","EDM","F",141,"PXperc",46.5,15.3,"Exits"
"1319","Garnet Hathaway","WSH","F",185,"PE60",6.8,19.3,"Entries"
"1320","Garnet Hathaway","WSH","F",185,"PX60",1.6,0.3,"Exits"
"1321","Garnet Hathaway","WSH","F",185,"iSF60",11.4,65.2,"Shot Contributions"
"1322","Garnet Hathaway","WSH","F",185,"isA60",9.4,15.9,"Shot Contributions"
"1323","Garnet Hathaway","WSH","F",185,"PEperc",37.5,12.5,"Entries"
"1324","Garnet Hathaway","WSH","F",185,"PXperc",25,0.1,"Exits"
"1325","Greg Mckegg","NYR","F",105,"PE60",9.7,49.7,"Entries"
"1326","Greg Mckegg","NYR","F",105,"PX60",5.7,14.5,"Exits"
"1327","Greg Mckegg","NYR","F",105,"iSF60",6.9,16.5,"Shot Contributions"
"1328","Greg Mckegg","NYR","F",105,"isA60",12,33.1,"Shot Contributions"
"1329","Greg Mckegg","NYR","F",105,"PEperc",50,44,"Entries"
"1330","Greg Mckegg","NYR","F",105,"PXperc",47.6,17.9,"Exits"
"1331","Gustav Nyquist","CBJ","F",369,"PE60",11.1,64.9,"Entries"
"1332","Gustav Nyquist","CBJ","F",369,"PX60",9.1,64.2,"Exits"
"1333","Gustav Nyquist","CBJ","F",369,"iSF60",8.3,29.5,"Shot Contributions"
"1334","Gustav Nyquist","CBJ","F",369,"isA60",16.1,66.8,"Shot Contributions"
"1335","Gustav Nyquist","CBJ","F",369,"PEperc",49.6,42.9,"Entries"
"1336","Gustav Nyquist","CBJ","F",369,"PXperc",62.9,69.8,"Exits"
"1337","Hampus Lindholm","ANA","D",180,"PE60",2.7,56.8,"Entries"
"1338","Hampus Lindholm","ANA","D",180,"PX60",12,81.8,"Exits"
"1339","Hampus Lindholm","ANA","D",180,"PEA60",16,13.5,"Entries Allowed"
"1340","Hampus Lindholm","ANA","D",180,"iSF60",9.3,37.3,"Shot Contributions"
"1341","Hampus Lindholm","ANA","D",180,"isA60",11.7,81.2,"Shot Contributions"
"1342","Hampus Lindholm","ANA","D",180,"PEperc",57.1,95.8,"Entries"
"1343","Hampus Lindholm","ANA","D",180,"PXperc",52.2,74.6,"Exits"
"1344","Hampus Lindholm","ANA","D",180,"PEAperc",72.7,26.3,"Entries Allowed"
"1345","Haydn Fleury","CAR","D",197,"PE60",2.1,44.7,"Entries"
"1346","Haydn Fleury","CAR","D",197,"PX60",7,22.7,"Exits"
"1347","Haydn Fleury","CAR","D",197,"PEA60",8.2,96.6,"Entries Allowed"
"1348","Haydn Fleury","CAR","D",197,"iSF60",16.1,98.8,"Shot Contributions"
"1349","Haydn Fleury","CAR","D",197,"isA60",9.4,55.2,"Shot Contributions"
"1350","Haydn Fleury","CAR","D",197,"PEperc",26.9,39.4,"Entries"
